Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2017030937922,18-Jan-17,1/9/2017 7:00,MCO,Orlando International Airport,Spirit Airlines,Property Damage,Checked Baggage,Hunting & Fishing Items,$46.00,Approve in Full
2017071741598,18-Jun-17,6/1/2017 0:00,MCO,Orlando International Airport,Frontier Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017060540191,18-May-17,5/2/2017 0:00,MCO,Orlando International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,-,In Review
2017071141385,18-May-17,5/7/2017 7:20,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses; Food & Drink; Home Decor,-,In Review
2017122146219,18-Nov-17,11/17/2017 10:00,MCO,Orlando International Airport,Frontier Airlines,Property Damage,Checked Baggage,Cosmetics & Grooming,-,In Review
2017101744453,18-Sep-17,8/2/2017 0:00,MCO,Orlando International Airport,Delta Air Lines,Property Damage,Checkpoint,Personal Accessories,-,In Review
2017061140449,19-Apr-17,3/28/2017 0:00,MCO,Orlando International Airport,American Airlines,Property Damage,Checked Baggage,Other,-,In Review
2017121946112,19-Dec-17,12/11/2017 20:30,MCO,Orlando International Airport,Lufthansa,Property Damage,Checked Baggage,Home Decor,-,In Review
2017121946115,19-Dec-17,12/14/2017 17:20,MCO,Orlando International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Household Items,-,In Review
2017082842508,19-Jul-17,5/17/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2017073141987,19-Jun-17,6/1/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00,Deny
2017062841048,19-May-17,5/5/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017062841058,19-May-17,4/27/2017 0:00,MCO,Orlando International Airport,-,Passenger Property Loss,Checkpoint,Other,-,In Review
2017063041130,19-May-17,4/8/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checkpoint,Computer & Accessories; Jewelry & Watches,-,In Review
2017061240465,19-May-17,4/28/2017 0:00,MCO,Orlando International Airport,-,Passenger Property Loss,Checked Baggage,Other,$41.59,Approve in Full
2017103144857,19-Oct-17,9/19/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checked Baggage,Other,-,In Review
2017103144906,19-Oct-17,10/4/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017060640266,20-Apr-17,4/19/2017 18:40,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checked Baggage,Other,-,*Insufficient
2017041938708,20-Feb-17,2/18/2017 0:00,MCO,Orlando International Airport,Delta Air Lines,Property Damage,Checkpoint,Personal Accessories,-,In Review
2017051239466,20-Feb-17,2/18/2017 0:00,MCO,Orlando International Airport,-,Passenger Property Loss,Checkpoint,Other,$0.00,Deny
2017072141750,20-Jul-17,7/9/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing; Jewelry & Watches,-,In Review
2017083042535,20-Jul-17,7/9/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing; Jewelry & Watches,-,In Review
2017090142643,20-Jul-17,4/14/2017 0:00,MCO,Orlando International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Clothing; Jewelry & Watches,-,In Review
2017083142569,20-Jul-17,7/19/2017 0:00,MCO,Orlando International Airport,UAL,Passenger Property Loss,Checkpoint,Clothing,-,In Review
2017070741301,20-Jun-17,5/25/2017 14:00,MCO,Orlando International Airport,UAL,Property Damage,Checkpoint,Household Items,-,In Review
2017062941111,20-Jun-17,4/29/2017 6:30,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checkpoint,Other,$16.00,Approve in Full
2017062040797,20-Jun-17,5/6/2017 12:00,MCO,Orlando International Airport,Not Provided,Passenger Property Loss,Checkpoint,Medical/Science,-,*Insufficient
2017052239807,20-Mar-17,2/23/2017 0:00,MCO,Orlando International Airport,Lufthansa,Property Damage,Checkpoint,Other,$130.00,Approve in Full
2017120445709,20-Nov-17,10/29/2017 9:00,MCO,Orlando International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,Cosmetics & Grooming; Food & Drink,-,In Review
2017121245844,20-Nov-17,11/15/2017 0:00,MCO,Orlando International Airport,UAL,Property Damage,Checked Baggage,Other,-,In Review
2017101844534,20-Sep-17,7/17/2017 8:30,MCO,Orlando International Airport,American Airlines,Personal Injury,Checkpoint,-,-,*Insufficient
2017092143356,21-Aug-17,8/13/2017 18:00,MCO,Orlando International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,-,In Review
2017092143393,21-Aug-17,7/31/2017 14:00,MCO,Orlando International Airport,Thomas Cook Airline,Property Damage,Checked Baggage,Home Decor,-,In Review
2017092843693,21-Aug-17,8/19/2017 15:28,MCO,Orlando International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Audio/Video; Personal Electronics,-,In Review
2017092743587,21-Aug-17,8/1/2017 0:00,MCO,Orlando International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing,-,*Insufficient
2017042638958,21-Feb-17,1/25/2017 19:00,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checked Baggage,Home Decor,$90.00,Approve in Full
2017090142703,21-Jul-17,5/8/2017 0:00,MCO,Orlando International Airport,UAL,Property Damage,Checkpoint,Personal Electronics,-,In Review
2017090542746,21-Jul-17,7/15/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017090642751,21-Jul-17,5/30/2017 0:00,MCO,Orlando International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,Other; Personal Accessories,-,In Review
2017121245966,21-Nov-17,8/27/2017 20:10,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checked Baggage,Computer & Accessories,-,In Review
2017121946117,21-Nov-17,10/16/2017 6:00,MCO,Orlando International Airport,Jet Blue,Missed Flight,Checkpoint,Incidentals,-,In Review
2017122646290,21-Nov-17,11/10/2017 16:45,MCO,Orlando International Airport,Frontier Airlines,Passenger Property Loss,Checkpoint,Incidentals,-,In Review
2017092143341,21-Sep-17,8/18/2017 7:30,MCO,Orlando International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Personal Electronics,-,In Review
2017101244318,21-Sep-17,8/30/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2017092943814,22-Aug-17,8/15/2017 10:00,MCO,Orlando International Airport,Delta Air Lines,Property Damage,Checkpoint,Incidentals; Toys & Games,-,In Review
2017042438877,22-Feb-17,2/19/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checked Baggage,-,-,In Review
2017073141968,22-Jun-17,5/31/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,-,In Review
2017080142013,22-Jun-17,6/21/2017 20:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,$12.95,Approve in Full
2017051939743,22-Mar-17,2/24/2017 14:00,MCO,Orlando International Airport,UAL,Passenger Property Loss,Checkpoint,Baggage/Cases/Purses; Jewelry & Watches,-,Closed: Canceled
2017051939754,22-Mar-17,3/19/2017 7:30,MCO,Orlando International Airport,Spirit Airlines,Property Damage,Checked Baggage,Home Decor,$0.00,Deny
2017112245321,22-Nov-17,10/28/2017 11:32,MCO,Orlando International Airport,Copa Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017122846341,22-Nov-17,11/6/2017 17:00,MCO,Orlando International Airport,Virgin Atlantic,Property Damage,Checked Baggage,Sporting Equipment & Supplies,-,In Review
2017101844559,22-Sep-17,9/7/2017 0:00,MCO,Orlando International Airport,Spirit Airlines,Property Damage,Checkpoint,Baggage/Cases/Purses,-,In Review
2017102044601,22-Sep-17,8/16/2017 0:00,MCO,Orlando International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2017092943838,23-Aug-17,8/6/2017 0:00,MCO,Orlando International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2017100243894,23-Aug-17,7/24/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017092843696,23-Aug-17,8/23/2017 0:00,MCO,Orlando International Airport,Delta Air Lines,Property Damage,Checked Baggage,Cameras,-,*Insufficient
2017042638945,23-Feb-17,2/21/2017 0:00,MCO,Orlando International Airport,UAL,Passenger Property Loss,Checked Baggage,Clothing,-,Closed: Canceled
2017031037927,23-Jan-17,1/5/2017 0:00,MCO,Orlando International Airport,Frontier Airlines,Property Damage,Checked Baggage,Clothing,-,In Review
2017031638020,23-Jan-17,1/12/2017 7:30,MCO,Orlando International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras,-,*Insufficient
2017051139409,23-Mar-17,2/13/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checked Baggage,Cosmetics & Grooming,-,In Review
2017051239445,23-Mar-17,3/19/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checked Baggage,Clothing,-,In Review
2017112545400,23-Oct-17,10/9/2017 0:00,MCO,Orlando International Airport,UAL,Passenger Property Loss,Checked Baggage,Other,-,In Review
2017112845508,23-Oct-17,3/10/2017 0:00,MCO,Orlando International Airport,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017060940399,24-Apr-17,3/26/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checked Baggage,Other,-,In Review
2017042438832,24-Apr-17,3/21/2017 19:30,MCO,Orlando International Airport,Jet Blue,Passenger Property Loss,Checkpoint,Computer & Accessories,-,In Review
2017061440641,24-Apr-17,3/30/2017 0:00,MCO,Orlando International Airport,Delta Air Lines,Property Damage,Checked Baggage,Other,-,In Review
2017061340569,24-Apr-17,4/9/2017 0:00,MCO,Orlando International Airport,-,Passenger Property Loss,Checked Baggage,Travel Accessories,-,*Insufficient
2017061240471,24-Apr-17,4/23/2017 0:00,MCO,Orlando International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Other,$20.00,Approve in Full
2017092143402,24-Aug-17,8/5/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017042438869,24-Feb-17,1/26/2017 18:00,MCO,Orlando International Airport,Jet Blue,Property Damage,Checked Baggage,Cosmetics & Grooming,$0.00,Deny
2017042138789,24-Feb-17,2/21/2017 0:00,MCO,Orlando International Airport,Copa Airlines,Passenger Property Loss,Checkpoint,Computer & Accessories,-,*Insufficient
2017031538001,24-Jan-17,1/6/2017 11:22,MCO,Orlando International Airport,American Airlines,Property Damage,Checkpoint,Audio/Video,-,*Insufficient
2017031738025,24-Jan-17,1/10/2017 6:00,MCO,Orlando International Airport,UAL,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Clothing,$110.00,Approve in Full
2017090142685,24-Jul-17,4/24/2017 0:00,MCO,Orlando International Airport,Spirit Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses; Clothing,-,In Review
2017051739622,24-Mar-17,3/16/2017 13:00,MCO,Orlando International Airport,-,Passenger Property Loss,Checkpoint,Baggage/Cases/Purses; Toys & Games,-,In Review
2017051739624,24-Mar-17,3/9/2017 18:00,MCO,Orlando International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Travel Accessories,$10.69,Approve in Full
2017061940782,24-May-17,5/19/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00,Deny
2017061940778,24-May-17,5/22/2017 6:30,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Personal Electronics,-,*Insufficient
2017111745226,24-Oct-17,10/16/2017 17:33,MCO,Orlando International Airport,American Airlines,Property Damage,Checkpoint,Travel Accessories,-,In Review
2017112845490,24-Oct-17,8/1/2017 0:00,MCO,Orlando International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Travel Accessories,-,In Review
2017112845529,24-Oct-17,6/9/2017 15:34,MCO,Orlando International Airport,Delta Air Lines,Property Damage,Checked Baggage,Other,-,In Review
2017042538917,25-Apr-17,2/11/2017 0:00,MCO,Orlando International Airport,Spirit Airlines,Passenger Property Loss,Checked Baggage,Clothing; Personal Accessories,-,In Review
2017060140091,25-Apr-17,4/14/2017 0:00,MCO,Orlando International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Other,$55.01,Approve in Full
2017060140133,25-Apr-17,4/23/2017 0:00,MCO,Orlando International Airport,Westjet Airlines Ltd,Passenger Property Loss,Checked Baggage,Food & Drink,$26.75,Approve in Full
2017092943867,25-Aug-17,8/18/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017090142640,25-Jul-17,7/17/2017 8:15,MCO,Orlando International Airport,American Airlines,Passenger Property Loss,Checkpoint,Personal Electronics,-,In Review
2017091242951,25-Jul-17,7/23/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017063041124,25-May-17,5/18/2017 0:00,MCO,Orlando International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Personal Electronics,-,In Review
2017052639989,25-May-17,1/11/2017 0:00,MCO,Orlando International Airport,UAL,Passenger Property Loss,Checked Baggage,Clothing; Cosmetics & Grooming; Medical/Science,-,*Insufficient
2017101744425,25-Sep-17,8/28/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Medical/Science,-,In Review
2017061340529,26-Apr-17,3/28/2017 0:00,MCO,Orlando International Airport,Jet Blue,Property Damage,Checked Baggage,Home Decor,-,In Review
2017061340511,26-Apr-17,4/23/2017 0:00,MCO,Orlando International Airport,Spirit Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,$21.99,Approve in Full
2017090842785,26-Jul-17,6/29/2017 6:10,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checked Baggage,Computer & Accessories,-,In Review
2017090842819,26-Jul-17,7/21/2017 0:00,MCO,Orlando International Airport,-,Property Damage,Checked Baggage,Other,-,In Review
2017081042132,26-Jun-17,6/25/2017 0:00,MCO,Orlando International Airport,UAL,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2017081642274,26-Jun-17,5/26/2017 0:00,MCO,Orlando International Airport,Sun Country Airlines Inc,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2017081442177,26-Jun-17,6/7/2017 0:00,MCO,Orlando International Airport,Spirit Airlines,Property Damage,Checkpoint,Personal Accessories,-,In Review
2017102644740,26-Oct-17,7/27/2017 15:30,MCO,Orlando International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Home Decor,-,In Review
2017102644769,26-Oct-17,8/25/2017 5:00,MCO,Orlando International Airport,Jet Blue,Passenger Property Loss,Checkpoint,Cameras,-,In Review
2017102644783,26-Oct-17,10/3/2017 7:58,MCO,Orlando International Airport,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017092643534,26-Sep-17,3/20/2017 0:00,MCO,Orlando International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017061340560,27-Apr-17,4/17/2017 0:00,MCO,Orlando International Airport,Frontier Airlines,Property Damage,Checkpoint,Travel Accessories,$85.91,Approve in Full
2017042739019,27-Apr-17,2/27/2017 0:00,MCO,Orlando International Airport,Virgin Atlantic,Property Damage,Checked Baggage,Toys & Games,-,*Insufficient
2017042138764,27-Feb-17,2/21/2017 0:00,MCO,Orlando International Airport,Frontier Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2017042538919,27-Feb-17,2/19/2017 8:30,MCO,Orlando International Airport,American Airlines,Property Damage,Checkpoint,Baggage/Cases/Purses,$60.00,Approve in Full
2017072741938,27-Jul-17,6/5/2017 0:00,MCO,Orlando International Airport,Jet Blue,Missed Flight,Checkpoint,Incidentals,-,In Review
2017050239181,27-Mar-17,3/26/2017 9:00,MCO,Orlando International Airport,Delta Air Lines,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2017042538921,27-Mar-17,2/24/2017 17:30,MCO,Orlando International Airport,UAL,Personal Injury,Checkpoint,-,"$2,500.00",Approve in Full
2017050339205,27-Mar-17,3/24/2017 16:00,MCO,Orlando International Airport,UAL,Property Damage,Checkpoint,Personal Accessories,$69.18,Approve in Full
2017062340987,27-May-17,4/24/2017 0:00,MCO,Orlando International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,-,*Insufficient
2017062240927,27-May-17,5/25/2017 0:00,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checkpoint,Household Items,$36.12,Approve in Full
2017121846021,27-Nov-17,11/17/2017 0:00,MCO,Orlando International Airport,Spirit Airlines,Property Damage,Checked Baggage,Personal Electronics,-,In Review
2017121946095,27-Nov-17,11/10/2017 0:00,MCO,Orlando International Airport,Copa Airlines,Property Damage/Personal Injury,Checkpoint,Other,-,Closed: Canceled
